freq,
881,
884,
884,
887,
881,
884,
1766,
887,
881,
884,
1766,
881,
881,
884,
887,
881,
884,
884,
887,
881,
884,
884,
887,
881,
884,
1766,
881,
881,
884,
1766,
881,
1766,
884,
875,
881,
884,
884,
887,
881,
884,
884,
881,
881,
884,
1766,
881,
1766,
884,
878,
881,
1766,
884,
878,
881,
884,
884,
881,
881,
884,
884,
881,
887,
884,
878,
881,
1766,
884,
878,
881,
1766,
884,
881,
881,
1757,
884,
881,
887,
884,
884,
881,
887,
884,
878,
881,
887,
884,
881,
881,
887,
884,
881,
887,
875,
884,
881,
887,
875,
884,
881,
887,
875,
884,
881,
887,
884,
881,
881,
875,
884,
881,
887,
875,
884,
881,
887,
875,
884,
881,
887,
878,
881,
881,
887,
878,
881,
881,
875,
884,
881,
887,
878,
884,
881,
1766,
878,
884,
881,
875,
878,
881,
881,
875,
878,
881,
890,
878,
884,
881,
875,
878,
884,
881,
875,
878,
884,
881,
875,
878,
881,
1769,
878,
884,
881,
875,
878,
884,
881,
875,
878,
884,
881,
1766,
878,
881,
875,
878,
878,
881,
875,
878,
884,
881,
875,
878,
884,
881,
878,
878,
881,
875,
878,
878,
881,
875,
878,
887,
881,
875,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
887,
881,
875,
878,
881,
884,
878,
878,
881,
884,
878,
878,
881,
875,
878,
887,
881,
875,
878,
881,
884,
878,
878,
881,
884,
878,
878,
881,
884,
878,
890,
881,
878,
878,
881,
884,
878,
878,
881,
884,
878,
878,
881,
884,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
878,
881,
884,
878,
1763,
881,
884,
878,
881,
881,
878,
878,
881,
884,
878,
878,
881,
884,
878,
1763,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
878,
881,
1763,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
878,
878,
875,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
878,
878,
875,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
881,
878,
887,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
881,
878,
887,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
881,
878,
887,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
881,
878,
884,
881,
878,
878,
881,
881,
878,
875,
881,
881,
878,
875,
881,
881,
878,
884,
881,
878,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
884,
881,
1766,
878,
884,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
884,
881,
887,
878,
884,
881,
875,
878,
881,
881,
875,
878,
881,
881,
878,
878,
881,
887,
878,
884,
881,
875,
878,
881,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
884,
881,
875,
878,
881,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
881,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
881,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
881,
881,
1760,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
881,
881,
1760,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
887,
881,
884,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
887,
881,
884,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
887,
881,
884,
878,
887,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
887,
881,
884,
878,
887,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
884,
878,
887,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
887,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
1766,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
884,
881,
1766,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
884,
881,
890,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
884,
881,
887,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
884,
881,
887,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
884,
881,
878,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
884,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
890,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
887,
881,
875,
878,
887,
881,
875,
878,
881,
881,
878,
878,
881,
881,
878,
887,
881,
875,
878,
887,
881,
875,
878,
887,
881,
878,
878,
881,
881,
878,
878,
881,
875,
878,
887,
881,
875,
878,
887,
881,
878,
878,
887,
881,
878,
878,
881,
875,
878,
887,
881,
875,
878,
887,
881,
878,
878,
887,
881,
878,
878,
881,
875,
878,
887,
881,
875,
878,
887,
881,
878,
878,
881,
887,
878,
878,
881,
887,
878,
899,
881,
878,
878,
881,
887,
878,
878,
881,
887,
878,
878,
881,
887,
878,
890,
881,
878,
878,
881,
881,
878,
878,
881,
887,
878,
878,
881,
887,
878,
884,
881,
878,
878,
1757,
881,
878,
878,
1760,
881,
878,
878,
881,
875,
878,
884,
881,
878,
878,
1757,
881,
878,
878,
1760,
881,
878,
878,
881,
875,
878,
1757,
881,
878,
878,
864,
881,
878,
878,
1760,
875,
878,
864,
881,
875,
878,
864,
881,
878,
878,
870,
881,
878,
878,
873,
881,
878,
867,
873,
878,
878,
870,
881,
878,
878,
873,
881,
878,
867,
873,
881,
878,
870,
875,
878,
878,
873,
875,
878,
878,
873,
881,
878,
870,
875,
881,
878,
873,
875,
878,
878,
873,
875,
878,
878,
873,
881,
878,
873,
875,
881,
878,
873,
875,
878,
878,
873,
881,
878,
878,
875,
881,
878,
873,
875,
881,
878,
873,
875,
878,
878,
875,
881,
878,
873,
875,
881,
878,
873,
875,
881,
878,
875,
875,
878,
878,
875,
887,
878,
873,
875,
881,
878,
875,
875,
881,
878,
875,
1760,
878,
878,
875,
881,
878,
873,
875,
881,
878,
875,
875,
881,
878,
875,
870,
878,
878,
875,
870,
878,
875,
875,
881,
878,
875,
870,
881,
878,
875,
870,
873,
875,
875,
881,
878,
875,
870,
881,
878,
875,
870,
873,
878,
875,
884,
873,
875,
875,
881,
878,
875,
870,
873,
878,
875,
884,
873,
875,
875,
884,
878,
875,
875,
884,
878,
875,
884,
873,
878,
875,
884,
1757,
875,
875,
884,
878,
875,
875,
884,
878,
875,
884,
884,
875,
875,
884,
884,
875,
875,
884,
1743,
875,
873,
884,
870,
875,
873,
884,
875,
875,
884,
884,
875,
873,
884,
870,
875,
873,
884,
870,
875,
873,
884,
875,
875,
881,
884,
875,
873,
881,
870,
875,
873,
884,
875,
875,
881,
884,
875,
873,
881,
884,
875,
873,
881,
884,
875,
873,
884,
875,
873,
881,
884,
875,
873,
881,
884,
875,
873,
881,
884,
873,
881,
881,
875,
873,
881,
884,
875,
873,
881,
884,
873,
878,
881,
875,
873,
878,
881,
875,
873,
881,
881,
875,
878,
881,
884,
873,
878,
881,
875,
873,
878,
881,
875,
878,
881,
881,
873,
878,
881,
875,
873,
878,
881,
873,
870,
878,
881,
873,
878,
881,
881,
873,
878,
881,
873,
870,
878,
881,
873,
878,
878,
881,
873,
878,
881,
873,
875,
878,
881,
873,
870,
878,
881,
873,
878,
878,
873,
875,
878,
881,
873,
875,
878,
881,
873,
878,
878,
881,
875,
878,
878,
873,
875,
878,
881,
873,
875,
878,
881,
875,
878,
878,
873,
875,
878,
884,
873,
875,
878,
884,
873,
878,
878,
873,
875,
878,
884,
873,
875,
878,
884,
873,
875,
878,
873,
875,
878,
878,
873,
875,
878,
884,
873,
875,
878,
884,
875,
875,
878,
884,
875,
878,
878,
873,
875,
878,
884,
875,
875,
878,
884,
875,
878,
878,
884,
875,
878,
878,
884,
875,
878,
884,
875,
875,
878,
884,
875,
878,
878,
884,
875,
878,
878,
875,
875,
878,
884,
875,
878,
878,
884,
875,
878,
878,
884,
875,
878,
887,
875,
875,
878,
887,
875,
878,
878,
1757,
875,
878,
878,
875,
875,
878,
887,
875,
875,
878,
887,
875,
878,
878,
887,
875,
878,
878,
875,
875,
878,
887,
875,
878,
878,
887,
875,
878,
878,
887,
875,
878,
878,
875,
875,
878,
887,
875,
878,
878,
887,
875,
878,
878,
875,
875,
878,
878,
875,
875,
878,
890,
875,
878,
878,
875,
875,
878,
878,
875,
875,
878,
881,
875,
873,
878,
890,
875,
878,
878,
875,
875,
878,
878,
875,
873,
878,
881,
875,
878,
878,
875,
875,
878,
878,
875,
875,
878,
881,
875,
873,
878,
881,
875,
878,
878,
875,
875,
878,
878,
875,
873,
878,
881,
875,
873,
878,
881,
875,
878,
878,
875,
873,
878,
878,
875,
873,
878,
881,
875,
878,
878,
881,
875,
878,
878,
875,
873,
878,
878,
875,
873,
878,
881,
875,
878,
878,
881,
873,
878,
878,
875,
873,
878,
881,
875,
1760,
878,
881,
875,
878,
878,
881,
873,
878,
878,
875,
873,
878,
881,
875,
878,
878,
881,
873,
878,
878,
875,
873,
878,
878,
875,
884,
878,
881,
875,
878,
878,
881,
873,
878,
878,
875,
870,
878,
878,
875,
884,
878,
881,
873,
878,
878,
875,
870,
878,
878,
875,
870,
878,
878,
873,
884,
878,
1757,
873,
878,
878,
873,
870,
878,
878,
873,
881,
878,
1757,
873,
878,
878,
870,
875,
878,
878,
870,
881,
878,
878,
873,
881,
878,
870,
875,
878,
878,
870,
881,
878,
878,
873,
881,
878,
878,
875,
881,
878,
870,
875,
878,
878,
873,
881,
878,
878,
875,
881,
878,
870,
875,
881,
878,
873,
875,
878,
878,
873,
881,
878,
878,
875,
881,
878,
873,
875,
881,
878,
873,
875,
878,
878,
875,
881,
878,
873,
875,
881,
878,
873,
875,
881,
878,
875,
875,
878,
878,
875,
881,
878,
873,
875,
881,
878,
873,
875,
878,
878,
875,
881,
878,
878,
875,
881,
878,
873,
875,
881,
878,
875,
875,
878,
878,
875,
881,
878,
873,
875,
881,
878,
875,
875,
881,
878,
875,
875,
878,
878,
875,
881,
878,
873,
875,
881,
878,
875,
875,
881,
878,
875,
884,
878,
878,
875,
881,
878,
875,
875,
881,
878,
875,
875,
881,
878,
875,
884,
878,
878,
875,
881,
878,
875,
875,
881,
878,
875,
870,
881,
878,
875,
884,
878,
875,
875,
881,
878,
875,
875,
881,
878,
875,
870,
881,
878,
875,
873,
878,
875,
875,
881,
878,
875,
875,
878,
878,
875,
873,
878,
884,
875,
873,
878,
875,
875,
878,
878,
875,
893,
878,
881,
875,
873,
878,
884,
875,
873,
878,
875,
890,
878,
881,
875,
890,
878,
881,
875,
893,
878,
875,
887,
893,
878,
875,
890,
878,
881,
875,
890,
878,
881,
875,
890,
878,
875,
887,
890,
878,
875,
887,
890,
881,
875,
887,
878,
875,
884,
887,
878,
875,
884,
890,
878,
875,
887,
890,
875,
875,
887,
890,
875,
884,
887,
890,
875,
884,
887,
890,
875,
884,
887,
875,
873,
884,
887,
875,
884,
887,
890,
875,
884,
887,
890,
875,
884,
887,
890,
873,
884,
887,
875,
881,
884,
887,
875,
884,
884,
887,
873,
884,
887,
890,
881,
884,
887,
890,
881,
884,
887,
890,
881,
884,
887,
890,
884,
884,
887,
890,
884,
884,
887,
890,
884,
887,
887,
890,
884,
887,
890,
881,
884,
887,
890,
884,
884,
887,
890,
884,
884,
887,
890,
884,
875,
887,
890,
884,
887,
887,
890,
884,
887,
887,
890,
884,
887,
881,
884,
884,
887,
890,
884,
875,
887,
890,
884,
887,
887,
890,
884,
887,
887,
890,
884,
887,
887,
890,
884,
887,
887,
884,
884,
887,
890,
884,
884,
887,
890,
884,
887,
887,
890,
884,
887,
887,
890,
884,
887,
887,
884,
884,
887,
887,
884,
884,
887,
875,
884,
881,
887,
875,
884,
881,
887,
875,
884,
887,
887,
884,
884,
887,
887,
884,
878,
887,
887,
884,
881,
887,
875,
884,
881,
887,
875,
884,
881,
887,
884,
884,
887,
887,
884,
881,
887,
887,
884,
881,
887,
887,
884,
881,
887,
893,
884,
881,
887,
884,
884,
881,
887,
884,
881,
887,
887,
884,
881,
887,
887,
884,
881,
887,
887,
884,
881,
887,
878,
884,
890,
887,
878,
881,
890,
887,
884,
881,
887,
887,
884,
881,
887,
887,
884,
890,
887,
878,
884,
890,
887,
878,
881,
890,
887,
884,
881,
890,
887,
884,
881,
890,
887,
884,
881,
887,
887,
881,
890,
887,
887,
881,
