freq,
975,
990,
978,
993,
966,
102,
990,
978,
993,
966,
131,
990,
978,
993,
161,
990,
990,
993,
987,
111,
990,
990,
993,
987,
111,
990,
984,
993,
164,
164,
990,
984,
978,
108,
990,
990,
978,
978,
108,
990,
990,
978,
108,
161,
990,
990,
978,
131,
919,
990,
990,
955,
178,
966,
990,
984,
955,
164,
996,
990,
984,
955,
934,
990,
990,
984,
955,
987,
990,
990,
199,
955,
996,
990,
990,
208,
955,
996,
990,
990,
108,
978,
996,
990,
108,
108,
987,
996,
990,
164,
978,
987,
996,
990,
199,
978,
996,
990,
990,
911,
993,
996,
990,
161,
984,
993,
996,
990,
111,
993,
987,
996,
990,
975,
993,
987,
955,
990,
984,
993,
978,
955,
990,
984,
993,
978,
108,
990,
984,
993,
978,
108,
990,
984,
993,
430,
990,
990,
993,
987,
102,
990,
990,
993,
978,
102,
990,
990,
993,
111,
111,
990,
984,
993,
96,
934,
990,
984,
975,
96,
990,
990,
984,
919,
143,
990,
990,
984,
108,
978,
990,
990,
955,
108,
978,
990,
990,
955,
919,
996,
990,
990,
955,
919,
996,
990,
984,
955,
987,
990,
990,
102,
955,
996,
990,
990,
298,
955,
996,
990,
990,
430,
955,
996,
990,
990,
934,
955,
996,
990,
158,
984,
996,
996,
990,
108,
984,
996,
978,
990,
919,
984,
996,
990,
990,
984,
993,
996,
990,
990,
984,
996,
955,
990,
990,
984,
996,
955,
990,
990,
984,
996,
955,
990,
990,
984,
975,
955,
990,
993,
984,
975,
955,
990,
993,
984,
919,
955,
990,
993,
984,
108,
990,
990,
993,
916,
164,
990,
990,
984,
158,
158,
990,
990,
984,
111,
916,
990,
990,
984,
102,
990,
990,
993,
102,
128,
990,
990,
993,
128,
975,
990,
990,
919,
164,
975,
990,
990,
919,
117,
975,
990,
990,
108,
984,
987,
990,
955,
108,
996,
990,
990,
199,
955,
996,
990,
990,
202,
984,
996,
990,
990,
128,
984,
996,
990,
990,
955,
996,
987,
990,
158,
984,
996,
987,
990,
117,
984,
996,
975,
990,
978,
984,
996,
975,
990,
978,
996,
987,
916,
990,
993,
996,
955,
108,
990,
993,
996,
955,
128,
990,
993,
984,
955,
990,
990,
993,
984,
955,
990,
990,
996,
984,
955,
990,
993,
984,
102,
955,
990,
993,
984,
117,
955,
990,
993,
984,
90,
990,
990,
993,
108,
919,
990,
990,
978,
108,
972,
990,
990,
978,
178,
972,
990,
993,
146,
984,
987,
990,
993,
164,
984,
990,
990,
943,
222,
984,
990,
990,
117,
984,
984,
990,
990,
117,
984,
987,
990,
955,
178,
984,
987,
990,
955,
978,
984,
987,
990,
955,
978,
984,
990,
990,
955,
996,
984,
990,
990,
955,
996,
984,
990,
158,
955,
996,
984,
990,
430,
996,
984,
984,
990,
990,
996,
984,
943,
990,
990,
996,
984,
940,
990,
993,
996,
984,
146,
990,
993,
996,
984,
108,
990,
996,
996,
984,
916,
990,
996,
984,
955,
990,
990,
996,
984,
955,
990,
990,
996,
984,
955,
990,
993,
996,
984,
955,
990,
996,
919,
984,
955,
990,
996,
919,
984,
990,
990,
996,
102,
984,
990,
990,
940,
108,
984,
990,
990,
940,
164,
984,
990,
993,
164,
984,
984,
990,
966,
149,
984,
984,
990,
146,
146,
984,
990,
990,
117,
940,
984,
990,
955,
128,
940,
984,
990,
955,
164,
984,
984,
990,
955,
931,
984,
984,
990,
955,
931,
984,
984,
990,
955,
996,
984,
984,
146,
955,
996,
984,
981,
202,
955,
996,
984,
981,
117,
996,
996,
984,
117,
117,
996,
984,
984,
131,
840,
996,
984,
984,
90,
996,
996,
984,
984,
826,
996,
996,
984,
984,
990,
996,
996,
984,
102,
990,
996,
955,
984,
981,
990,
996,
955,
984,
990,
996,
996,
955,
984,
990,
996,
996,
955,
984,
990,
996,
940,
955,
984,
990,
996,
940,
955,
984,
990,
996,
164,
955,
984,
990,
996,
164,
984,
990,
996,
916,
102,
984,
990,
996,
878,
931,
984,
990,
996,
128,
931,
984,
990,
996,
117,
987,
984,
990,
146,
146,
987,
984,
990,
164,
826,
987,
984,
955,
454,
717,
984,
984,
955,
140,
987,
984,
990,
955,
128,
987,
984,
978,
128,
128,
987,
984,
978,
108,
996,
987,
984,
164,
164,
993,
987,
984,
117,
955,
993,
987,
984,
117,
996,
993,
987,
140,
140,
996,
987,
984,
140,
125,
996,
987,
984,
219,
996,
996,
987,
984,
164,
996,
996,
987,
164,
164,
996,
993,
987,
108,
108,
996,
993,
987,
108,
996,
996,
987,
140,
140,
996,
996,
955,
140,
984,
996,
996,
955,
164,
984,
996,
993,
955,
164,
996,
996,
993,
128,
984,
996,
996,
893,
219,
984,
996,
996,
237,
955,
984,
996,
993,
140,
955,
984,
996,
993,
140,
955,
996,
996,
826,
164,
984,
996,
996,
219,
826,
984,
996,
996,
146,
987,
984,
996,
993,
128,
987,
984,
996,
128,
158,
987,
984,
996,
219,
219,
987,
996,
996,
164,
987,
987,
996,
955,
108,
987,
987,
996,
955,
922,
987,
984,
996,
955,
922,
987,
984,
996,
955,
978,
987,
984,
955,
955,
978,
987,
984,
955,
955,
987,
987,
984,
140,
955,
987,
987,
984,
955,
955,
987,
987,
984,
955,
955,
987,
984,
146,
955,
978,
987,
984,
108,
955,
978,
987,
984,
164,
993,
987,
987,
984,
922,
993,
987,
987,
984,
993,
993,
987,
987,
984,
993,
993,
987,
987,
984,
993,
981,
987,
146,
984,
993,
981,
987,
840,
984,
993,
978,
955,
984,
993,
993,
978,
955,
984,
993,
993,
978,
955,
984,
993,
993,
960,
955,
984,
993,
981,
960,
955,
996,
993,
981,
960,
955,
996,
993,
981,
164,
955,
993,
993,
925,
987,
996,
993,
993,
219,
987,
996,
993,
981,
140,
987,
996,
993,
943,
140,
987,
996,
